name,pokedex_num,clear_path,blacked_path,description,tier,generation,de,fr,jp,ko,zh,en
durant,632.0,./gifs/clear/durant.gif,./gifs/blacked/durant.gif,"Durant is the 138th Pokémon in the Unova Pokédex. It is a Bug/Steel Type, and its is known as the Iron Ant Pokémon.",0.0,unova,fermicula,fermite,アイアント,아이앤트,鐵蟻,durant
deino,633.0,./gifs/clear/deino.gif,./gifs/blacked/deino.gif,"Deino is the 139th Pokémon in the Unova Pokédex. It is a Dark/Dragon Type, and it is known as the Irate Pokémon.",0.0,unova,kapuno,solochi,モノズ,모노두,單首龍,deino
zweilous,634.0,./gifs/clear/zweilous.gif,./gifs/blacked/zweilous.gif,"Zweilous is the 140th Pokémon in the Unova Pokédex. It is a Dark/Dragon Type, and it is known as the Hostile Pokémon.",0.0,unova,duodino,diamat,ジヘッド,디헤드,雙首暴龍,zweilous
hydreigon,635.0,./gifs/clear/hydreigon.gif,./gifs/blacked/hydreigon.gif,"Hydreigon is the 141st Pokémon in the Unova Pokédex. It is a Dark/Dragon type, and it is known as the Brutal Pokémon.",0.0,unova,trikephalo,trioxhydre,サザンドラ,삼삼드래,三首惡龍,hydreigon
larvesta,636.0,./gifs/clear/larvesta.gif,./gifs/blacked/larvesta.gif,"Larvesta is the 142nd Pokémon in the Unova Pokédex. It is a Bug/Fire type, and it is known as the Torch Pokémon.",0.0,unova,ignivor,pyronille,メラルバ,활화르바,燃燒蟲,larvesta
volcarona,637.0,./gifs/clear/volcarona.gif,./gifs/blacked/volcarona.gif,"Volcarona is the 143rd Pokémon in the Unova Pokédex. It is a Bug/Fire Type, and it is known as the Sun Pokémon.",0.0,unova,ramoth,pyrax,ウルガモス,불카모스,火神蛾,volcarona
cobalion,638.0,./gifs/clear/cobalion.gif,./gifs/blacked/cobalion.gif,"Cobalion is the 144th Pokémon in the Unova Pokédex. It is a Steel/Fighting type, and it is known as the Iron Will Pokémon.",0.0,unova,kobalium,cobaltium,コバルオン,코바르온,勾帕路翁,cobalion
terrakion,639.0,./gifs/clear/terrakion.gif,./gifs/blacked/terrakion.gif,"Terrakion is the 145th Pokemon in the Unova Pokédex. It is a Rock/Fighting Type, and it is known as the Cavern Pokémon.",0.0,unova,terrakium,terrakium,テラキオン,테라키온,代拉基翁,terrakion
virizion,640.0,./gifs/clear/virizion.gif,./gifs/blacked/virizion.gif,"Virizion is the 146th Pokémon in the Unova Pokedex. It is a Grass/Fighting Type, and it is known as the Grassland Pokémon.",0.0,unova,viridium,viridium,ビリジオン,비리디온,畢力吉翁,virizion
therian-tornadus,,,,,,,,,,,,
tornadus,641.0,./gifs/clear/tornadus.gif,./gifs/blacked/tornadus.gif,"Tornadus is the 147th Pokémon in the Unova Pokédex. He is a Flying-Type, and is known as the Cyclone Pokémon.",0.0,unova,boreos,boréas,トルネロス,토네로스,龍捲雲,tornadus
therian-thundurus,,,,,,,,,,,,
thundurus,642.0,./gifs/clear/thundurus.gif,./gifs/blacked/thundurus.gif,"Thundurus is the 148th Pokemon in the Unova Pokédex. He is an Electric/Flying Type, and is known as the Bolt Strike Pokémon.",0.0,unova,voltolos,fulguris,ボルトロス,볼트로스,雷電雲,thundurus
reshiram,643.0,./gifs/clear/reshiram.gif,./gifs/blacked/reshiram.gif,"Reshiram is 149th Pokémon in the Unova Pokédex. It is a Dragon/Fire type, and is known as the Vast White Pokémon.",0.0,unova,reshiram,reshiram,レシラム,레시라무,萊希拉姆,reshiram
zekrom,644.0,./gifs/clear/zekrom.gif,./gifs/blacked/zekrom.gif,"Zekrom is the 150th Pokémon in the Unova Pokédex. It is a Dragon/Electric type, and is known as the Deep Black Pokémon.",0.0,unova,zekrom,zekrom,ゼクロム,제크로무,捷克羅姆,zekrom
landorus,645.0,./gifs/clear/landorus.gif,./gifs/blacked/landorus.gif,"Landorus is the 151st Pokémon in the Unova Pokédex. He is a Ground/Flying type, and is known as the Abundance Pokémon.",0.0,unova,demeteros,démétéros,ランドロス,랜드로스,土地雲,landorus
therian-landorus,,,,,,,,,,,,
kyurem,646.0,./gifs/clear/kyurem.gif,./gifs/blacked/kyurem.gif,"Kyurem is the 152nd Pokémon in the Unova Pokédex. It is a Dragon/Ice Type, and it is known as the Boundary Pokémon.",0.0,unova,kyurem,kyurem,キュレム,큐레무,酋雷姆,kyurem
white-kyurem,,,,,,,,,,,,
black-kyurem,,,,,,,,,,,,
keldeo,647.0,./gifs/clear/keldeo.gif,./gifs/blacked/keldeo.gif,"Keldeo is the 153th Pokémon in the Unova Pokédex. It is a Water/Fighting type, and is known as the Colt Pokémon. It is also one of the Generation V Event Pokémon.",0.0,unova,keldeo,keldeo,ケルディオ,케르디오,凱路迪歐,keldeo
meloetta,648.0,./gifs/clear/meloetta.gif,./gifs/blacked/meloetta.gif,"Meloetta is the 154th Pokémon in the Unova Pokédex. It is a Normal/Psychic and Normal/Fighting type, and is known as the Melody Pokémon.",0.0,unova,meloetta,meloetta,メロエッタ,메로엣타,美洛耶塔,meloetta
pirouette-meloetta,,,,,,,,,,,,
genesect,649.0,./gifs/clear/genesect.gif,./gifs/blacked/genesect.gif,"Genesect is the 155th Pokémon in the Unova Pokédex. It is a Bug/Steel type, and is known as the Paleozoic Pokémon.",0.0,unova,genesect,genesect,ゲノセクト,게노세크트,蓋諾賽克特,genesect
chespin,650.0,./gifs/clear/chespin.gif,./gifs/blacked/chespin.gif,"Chespin is the first Pokémon in the Kalos Central Pokédex. It is a Grass-Type, and is known as the Shelled Chestnut Pokémon.",0.0,kalos,igamaro,marisson,ハリマロン,도치마론,哈力栗,chespin
quilladin,651.0,./gifs/clear/quilladin.gif,./gifs/blacked/quilladin.gif,Quilladin is the second Pokémon in the Kalos Central Pokédex. It is a Grass-Type and is known as the Shelled Armor Pokémon.,0.0,kalos,igastarnish,boguérisse,ハリボーグ,도치보구,胖胖哈力,quilladin
chesnaught,652.0,./gifs/clear/chesnaught.gif,./gifs/blacked/chesnaught.gif,Chesnaught is the third Pokémon in the Kalos Central Pokédex. It is a Grass/Fighting-Type and is known as the Spiny Armor Pokémon.,0.0,kalos,brigaron,blindépique,ブリガロン,브리가론,布里卡隆,chesnaught
fennekin,653.0,./gifs/clear/fennekin.gif,./gifs/blacked/fennekin.gif,"Fennekin is the fourth Pokémon in the Kalos Central Pokédex. It is a Fire-Type, and is known as the Fox Pokémon.",0.0,kalos,fynx,feunnec,フォッコ,푸호꼬,火狐狸,fennekin
braixen,654.0,./gifs/clear/braixen.gif,./gifs/blacked/braixen.gif,"Braixen is the fifth Pokémon in the Kalos Central Pokédex. It is a Fire-Type, and is known as the Fox Pokémon.",0.0,kalos,rutena,roussil,テールナー,테르나,長尾火狐,braixen
delphox,655.0,./gifs/clear/delphox.gif,./gifs/blacked/delphox.gif,"Delphox is the sixth Pokémon in the Kalos Central Pokédex. It is a Fire/Psychic-Type, and is known as the Fox Pokémon",0.0,kalos,fennexis,goupelin,マフォクシー,마폭시,妖火紅狐,delphox
froakie,656.0,./gifs/clear/froakie.gif,./gifs/blacked/froakie.gif,"Froakie is the seventh Pokémon in the Kalos Central Pokédex. It is a Water-Type, and is known as the Bubble Frog Pokémon.",0.0,kalos,froxy,grenousse,ケロマツ,개구마르,呱呱泡蛙,froakie
frogadier,657.0,./gifs/clear/frogadier.gif,./gifs/blacked/frogadier.gif,"Frogadier is the eighth Pokémon in the Kalos Central Pokédex. It is a Water-Type, and is known as the Bubble Frog Pokémon.",0.0,kalos,amphizel,croâporal,ゲコガシラ,개굴반장,呱頭蛙,frogadier
greninja,658.0,./gifs/clear/greninja.gif,./gifs/blacked/greninja.gif,"Greninja is the ninth Pokémon in the Kalos Central Pokédex. It is a Water/Dark-Type, and is known as the Ninja Pokémon.",0.0,kalos,quajutsu,amphinobi,ゲッコウガ,개굴닌자,甲賀忍蛙,greninja
bunnelby,659.0,./gifs/clear/bunnelby.gif,./gifs/blacked/bunnelby.gif,"Bunnelby is the 10th Pokémon in the Kalos Central Pokédex. It is a Normal-Type, and is known as the Digging Pokémon.",0.0,kalos,scoppel,sapereau,ホルビー,파르빗,掘掘兔,bunnelby
diggersby,660.0,./gifs/clear/diggersby.gif,./gifs/blacked/diggersby.gif,"Diggersby is the 11th Pokémon in the Kalos Central Pokédex. It is a Normal/Ground-Type, and is known as the Digging Pokémon.",0.0,kalos,grebbit,excavarenne,ホルード,파르토,掘地兔,diggersby
fletchling,661.0,./gifs/clear/fletchling.gif,./gifs/blacked/fletchling.gif,"Fletchling is the 14th Pokémon in the Kalos Central Pokédex. It is a Normal/Flying-Type, and is known as the Tiny Robin Pokémon.",0.0,kalos,dartiri,passerouge,ヤヤコマ,화살꼬빈,小箭雀,fletchling
fletchinder,662.0,./gifs/clear/fletchinder.gif,./gifs/blacked/fletchinder.gif,"Fletchinder is the 15th Pokémon in the Kalos Central Pokédex. It is a Fire/Flying-Type, and is known as the Ember Pokémon.",0.0,kalos,dartignis,braisillon,ヒノヤコマ,불화살빈,火箭雀,fletchinder
talonflame,663.0,./gifs/clear/talonflame.gif,./gifs/blacked/talonflame.gif,"Talonflame is the 16th Pokémon in the Kalos Central Pokédex. It is a Fire/Flying-Type, and is known as the Scorching Pokémon.",0.0,kalos,fiaro,flambusard,ファイアロー,파이어로,烈箭鷹,talonflame
scatterbug,664.0,./gifs/clear/scatterbug.gif,./gifs/blacked/scatterbug.gif,"Scatterbug is the 20th Pokémon in the Kalos Central Pokédex. It is a Bug-Type, and is known as the Scatterdust Pokémon.",0.0,kalos,purmel,lépidonille,コフキムシ,분이벌레,粉蝶蟲,scatterbug
spewpa,665.0,./gifs/clear/spewpa.gif,./gifs/blacked/spewpa.gif,"Spewpa is the 21st Pokémon in the Kalos Central Pokédex. It is a Bug-Type, and it is known as the Scatterdust Pokémon.",0.0,kalos,puponcho,pérégrain,コフーライ,분떠도리,粉蝶蛹,spewpa
vivillon,666.0,./gifs/clear/vivillon.gif,./gifs/blacked/vivillon.gif,"Vivillon is the 22nd Pokémon in the Kalos Central Pokédex. It is a Bug/Flying-Type, and it is known as the Scale Pokémon.",0.0,kalos,vivillon,prismillon,ビビヨン,비비용,彩粉蝶,vivillon
litleo,667.0,./gifs/clear/litleo.gif,./gifs/blacked/litleo.gif,"Litleo is the 57th Pokémon in the Kalos Central Pokédex. It is a Fire/Normal-Type, and it is known as the Lion Cub Pokémon.",0.0,kalos,leufeo,hélionceau,シシコ,레오꼬,小獅獅,litleo
pyroar,668.0,./gifs/clear/pyroar.gif,./gifs/blacked/pyroar.gif,"Pyroar is the 58th Pokémon in the Kalos Central Pokédex. It is a Fire/Normal-Type, and is known as the Royal Pokémon.",0.0,kalos,pyroleo,némélios,カエンジシ,화염레오,火炎獅,pyroar
flabébé,,,,,,,,,,,,
floette,670.0,./gifs/clear/floette.gif,./gifs/blacked/floette.gif,"Floette is the 69th Pokémon in the Kalos Central Pokédex. She is a Fairy-Type, and is known as the Fairy Pokémon.",0.0,kalos,floette,floette,フラエッテ,플라엣테,花葉蒂,floette
florges,671.0,./gifs/clear/florges.gif,./gifs/blacked/florges.gif,"Florges is the 70th Pokémon in the Kalos Central Pokédex. She is a Fairy-Type, and is known as the Garden Pokémon.",0.0,kalos,florges,florges,フラージェス,플라제스,花潔夫人,florges
skiddo,672.0,./gifs/clear/skiddo.gif,./gifs/blacked/skiddo.gif,"Skiddo is the 89th Pokémon in the Kalos Central Pokédex. It is a Grass-Type, and is known as the Mount Pokémon.",0.0,kalos,mähikel,cabriolaine,メェークル,메이클,坐騎小羊,skiddo
gogoat,673.0,./gifs/clear/gogoat.gif,./gifs/blacked/gogoat.gif,"Gogoat is the 90th Pokémon in the Kalos Central Pokédex. It is a Grass-Type, and is known as the Mount Pokémon.",0.0,kalos,chevrumm,chevroum,ゴーゴート,고고트,坐騎山羊,gogoat
pancham,674.0,./gifs/clear/pancham.gif,./gifs/blacked/pancham.gif,"Pancham is the 91st Pokémon in the Kalos Central Pokédex. It is a Fighting-Type, and is known as the Playful Pokémon.",0.0,kalos,pam-pam,pandespiègle,ヤンチャム,판짱,頑皮熊貓,pancham
pangoro,675.0,./gifs/clear/pangoro.gif,./gifs/blacked/pangoro.gif,"Pangoro is the 92nd Pokémon in the Kalos Central Pokédex. It is a Fighting/Dark-Type, and is known as the Daunting Pokémon.",0.0,kalos,pandagro,pandarbare,ゴロンダ,부란다,流氓熊貓,pangoro
furfrou-natural,,,,,,,,,,,,
furfrou-dandy,,,,,,,,,,,,
furfrou-debutante,,,,,,,,,,,,
furfrou-diamond,,,,,,,,,,,,
furfrou-pharoah,,,,,,,,,,,,
frufrou-heart,,,,,,,,,,,,
furfrou-kabuki,,,,,,,,,,,,
furfrou-le-reine,,,,,,,,,,,,
furfrou-matron,,,,,,,,,,,,
furfrou-star,,,,,,,,,,,,
espurr,677.0,./gifs/clear/espurr.gif,./gifs/blacked/espurr.gif,"Espurr is the 114th Pokémon in the Kalos Central Pokédex. It is a Psychic-Type, and is known as the Restraint Pokémon.",0.0,kalos,psiau,psystigri,ニャスパー,냐스퍼,妙喵,espurr
meowstic,678.0,./gifs/clear/meowstic.gif,./gifs/blacked/meowstic.gif,"Meowstic is the 115th Pokémon in the Kalos Central Pokédex. It is a Psychic-Type, and is known as the Constraint Pokémon.",0.0,kalos,psiaugon,mistigrix,ニャオニクス,냐오닉스,超能妙喵,meowstic
honedge,679.0,./gifs/clear/honedge.gif,./gifs/blacked/honedge.gif,"Honedge is the 117th Pokémon in the Kalos Central Pokédex. It is a Steel/Ghost-Type, and is known as the Sword Pokémon",0.0,kalos,gramokles,monorpale,ヒトツキ,단칼빙,獨劍鞘,honedge
doublade,680.0,./gifs/clear/doublade.gif,./gifs/blacked/doublade.gif,"Doublade is the 118th Pokémon in the Kalos Central Pokédex. It is a Steel/Ghost-Type, and is known as the Sword Pokémon.",0.0,kalos,duokles,dimoclès,ニダンギル,쌍검킬,雙劍鞘,doublade
aegislash,681.0,./gifs/clear/aegislash.gif,./gifs/blacked/aegislash.gif,"Aegislash is the 119th Pokémon in the Kalos Central Pokédex It is a Steel/Ghost-Type, and is known as the Royal Sword Pokémon.",0.0,kalos,durengard,exagide,ギルガルド,킬가르도,堅盾劍怪,aegislash
spritzee,682.0,./gifs/clear/spritzee.gif,./gifs/blacked/spritzee.gif,"Spritzee is the 129th Pokémon in the Kalos Central Pokédex. It is a Fairy-Type, and is known as the Perfume Pokémon.",0.0,kalos,parfi,fluvetin,シュシュプ,슈쁘,粉香香,spritzee
aromatisse,683.0,./gifs/clear/aromatisse.gif,./gifs/blacked/aromatisse.gif,"Aromatisse is the 130th Pokémon in the Kalos Central Pokédex. It is a Fairy-Type, and is known as the Fragrance Pokémon.",0.0,kalos,parfinesse,cocotine,フレフワン,프레프티르,芳香精,aromatisse
swirlix,684.0,./gifs/clear/swirlix.gif,./gifs/blacked/swirlix.gif,"Swirlix is the 131st Pokémon in the Kalos Central Pokédex. It is a Fairy-Type, and is known as the Cotton Candy Pokémon.",0.0,kalos,flauschling,sucroquin,ペロッパフ,나룸퍼프,綿綿泡芙,swirlix
slurpuff,685.0,./gifs/clear/slurpuff.gif,./gifs/blacked/slurpuff.gif,"Slurpuff the 132nd Pokémon in the Kalos Central Pokédex. It is a Fairy-Type, and is known as the Meringue Pokémon.",0.0,kalos,sabbaione,cupcanaille,ペロリーム,나루림,胖甜妮,slurpuff
inkay,686.0,./gifs/clear/inkay.gif,./gifs/blacked/inkay.gif,"Inkay is the 10th Pokémon in the Kalos Coastal Pokédex. It is a Dark/Psychic-Type, and is known as the Revolving Pokémon.",0.0,kalos,iscalar,sepiatop,マーイーカ,오케이징,好啦魷,inkay
malamar,687.0,./gifs/clear/malamar.gif,./gifs/blacked/malamar.gif,"Malamar is the 11th Pokémon in the Kalos Coastal Pokédex. It is a Dark/Psychic-Type, and is known as the Overturning Pokémon.",0.0,kalos,calamanero,sepiatroce,カラマネロ,칼라마네로,烏賊王,malamar
binacle,688.0,./gifs/clear/binacle.gif,./gifs/blacked/binacle.gif,"Binacle is the 21st Pokémon in the Kalos Coastal Pokédex. It is a Rock/Water-Type, and is known as the Two-Handed Pokémon.",0.0,kalos,bithora,opermine,カメテテ,거북손손,龜腳腳,binacle
barbaracle,689.0,./gifs/clear/barbaracle.gif,./gifs/blacked/barbaracle.gif,"Barbaracle is the 22nd Pokémon in the Kalos Coastal Pokédex. It is a Rock/Water-Type, and is known as the Collective Pokémon.",0.0,kalos,thanathora,golgopathe,ガメノデス,거북손데스,龜足巨鎧,barbaracle
skrelp,690.0,./gifs/clear/skrelp.gif,./gifs/blacked/skrelp.gif,"Skrelp the 30th Pokémon in the Kalos Coastal Pokédex. It is a Poison/Water-Type, and is known as the Mock Kelp Pokémon.",0.0,kalos,algitt,venalgue,クズモー,수레기,垃垃藻,skrelp
dragalge,691.0,./gifs/clear/dragalge.gif,./gifs/blacked/dragalge.gif,"Dragalge is the 31st Pokémon in the Kalos Coastal Pokédex. It is a Poison/Dragon-Type, and is known as the Mock Kelp Pokémon.",0.0,kalos,tandrak,kravarech,ドラミドロ,드래캄,毒藻龍,dragalge
clauncher,692.0,./gifs/clear/clauncher.gif,./gifs/blacked/clauncher.gif,"Clauncher is the 32nd Pokémon in the Kalos Coastal Pokédex. It is a Water-Type, and is known as the Water Gun Pokémon.",0.0,kalos,scampisto,flingouste,ウデッポウ,완철포,鐵臂槍蝦,clauncher
clawitzer,693.0,./gifs/clear/clawitzer.gif,./gifs/blacked/clawitzer.gif,"Clawitzer is the 33rd Pokémon in the Kalos Coastal Pokédex. It is a Water-Type, and is known as the Howitzer Pokémon.",0.0,kalos,wummer,gamblast,ブロスター,블로스터,鋼炮臂蝦,clawitzer
helioptile,694.0,./gifs/clear/helioptile.gif,./gifs/blacked/helioptile.gif,"Helioptile is the 46th Pokémon in the Kalos Coastal Pokédex. It is an Electric/Normal-Type, and is known as the Generator Pokémon.",0.0,kalos,eguana,galvaran,エリキテル,목도리키텔,傘電蜥,helioptile
heliolisk,695.0,./gifs/clear/heliolisk.gif,./gifs/blacked/heliolisk.gif,"Heliolisk is the 47th Pokémon in the Kalos Coastal Pokédex. It is an Electric/Normal-Type, and is known as the Generator Pokémon.",0.0,kalos,elezard,iguolta,エレザード,일레도리자드,光電傘蜥,heliolisk
tyrunt,696.0,./gifs/clear/tyrunt.gif,./gifs/blacked/tyrunt.gif,"Tyrunt is the 64th Pokémon in the Kalos Coastal Pokédex. It is a Rock/Dragon-Type, and is known as the Royal Heir Pokémon.",0.0,kalos,balgoras,ptyranidur,チゴラス,티고라스,寶寶暴龍,tyrunt
tyrantrum,697.0,./gifs/clear/tyrantrum.gif,./gifs/blacked/tyrantrum.gif,"Tyrantrum is the 65th Pokémon in the Kalos Coastal Pokédex. It is a Rock/Dragon-Type, and is known as the Despot Pokémon.",0.0,kalos,monargoras,rexillius,ガチゴラス,견고라스,怪顎龍,tyrantrum
amaura,698.0,./gifs/clear/amaura.gif,./gifs/blacked/amaura.gif,"Amaura is the 66th Pokémon in the Kalos Coastal Pokédex. It is a Rock/Ice-Type, and is known as the Tundra Pokémon.",0.0,kalos,amarino,amagara,アマルス,아마루스,冰雪龍,amaura
aurorus,699.0,./gifs/clear/aurorus.gif,./gifs/blacked/aurorus.gif,"Aurorus is the 67th Pokémon in the Kalos Coastal Pokédex. It is a Rock/Ice-Type, and is known as the Tundra Pokémon.",0.0,kalos,amagarga,dragmara,アマルルガ,아마루르가,冰雪巨龍,aurorus
sylveon,700.0,./gifs/clear/sylveon.gif,./gifs/blacked/sylveon.gif,"Sylveon is the 85th Pokémon in the Kalos Coastal Pokédex. It is a Fairy-Type, and is known as the Intertwining Pokémon.",0.0,kalos,feelinara,nymphali,ニンフィア,님피아,仙子伊布,sylveon
hawlucha,701.0,./gifs/clear/hawlucha.gif,./gifs/blacked/hawlucha.gif,"Hawlucha is the 89th Pokémon in the Kalos Coastal Pokédex. It is a Fighting/Flying-Type, and is known as the Wrestling Pokémon.",0.0,kalos,resladero,brutalibré,ルチャブル,루차불,摔角鷹人,hawlucha
