name,pokedex_num,clear_path,blacked_path,description,tier,generation
persian-alola,,./gifs/clear/persian-alola.gif,./gifs/blacked/persian-alola.gif,"Alolan Persian is the 46th Pokémon in the Alola Pokédex. It is a Dark type, and is known as the Classy Cat Pokémon. It is a regional variant of Persian, native to the Alola region.",0.0,alola
persian,53.0,./gifs/clear/persian.gif,./gifs/blacked/persian.gif,"Persian is the 53rd Pokémon in the Pokédex. It is a Normal-Type, and is known as the Classy Cat Pokémon.",0.0,kanto
petilil,548.0,./gifs/clear/petilil.gif,./gifs/blacked/petilil.gif,"Petilil is the 54th Pokémon in the Unova Pokédex. It is a Grass type, and is known as the Bulb Pokémon.",0.0,unova
phanpy,231.0,./gifs/clear/phanpy.gif,./gifs/blacked/phanpy.gif,Phanpy is a ground-type Pokémon introduced in Generation II. It evolves into Donphan at level 25.,0.0,johto
phantump,708.0,./gifs/clear/phantump.gif,./gifs/blacked/phantump.gif,"Phantump is the 61st Pokémon in the Kalos Mountain Pokédex. It is a Ghost/Grass-Type, and is known as the Stump Pokémon.",0.0,kalos
phione,489.0,./gifs/clear/phione.gif,./gifs/blacked/phione.gif,"Phione is the 489th Pokémon in the Pokédex. It is a Water-Type, and is known as the Sea Drifter Pokémon.",0.0,
pichu,172.0,./gifs/clear/pichu.gif,./gifs/blacked/pichu.gif,"Pichu is the 21st Pokémon in the Johto Pokédex. It is an Electric-Type, and is known as the Tiny Mouse Pokémon.",0.0,johto
pidgeot,18.0,./gifs/clear/pidgeot.gif,./gifs/blacked/pidgeot.gif,"Pidgeot is the 18th Pokémon in the Pokédex. It is a Normal/Flying Type, and is known as the Bird Pokémon.",0.0,kanto
pidgeotto,17.0,./gifs/clear/pidgeotto.gif,./gifs/blacked/pidgeotto.gif,"Pidgeotto is the 17th Pokémon in the Pokédex. It is a Normal/Flying Type, and is known as the Bird Pokémon.",0.0,kanto
pidgey,16.0,./gifs/clear/pidgey.gif,./gifs/blacked/pidgey.gif,"Pidgey is the 16th Pokémon in the Pokédex. It is a Normal/Flying Type, and is known as the Tiny Bird Pokémon.",0.0,kanto
pidove,519.0,./gifs/clear/pidove.gif,./gifs/blacked/pidove.gif,Pidove is the 25th Pokémon in the Unova Pokédex. It is a Normal/Flying Type and it is known as the Tiny Pigeon Pokémon.,0.0,unova
pignite,499.0,./gifs/clear/pignite.gif,./gifs/blacked/pignite.gif,"Pignite is the fifth Pokémon in the Unova Pokédex. It is a Fire/Fighting Type, and it is known as the Fire Pig Pokémon.",0.0,unova
pikachu-gigantamax,,./gifs/clear/pikachu-gigantamax.gif,./gifs/blacked/pikachu-gigantamax.gif,All Electric-type moves used by a Gigantamax Pikachu automatically change into G-Max Volt Crash. This Electric-type attack damages and is guaranteed to Paralyze all opponents. This move will even Paralyze Ground-type Pokemon!,0.0,gmax
pikachu,25.0,./gifs/clear/pikachu.gif,./gifs/blacked/pikachu.gif,"Pikachu is the 25th Pokémon in the Pokédex. It is an Electric-Type, and in addition to being listed as a Mouse Pokémon, Pikachu is the mascot of the Pokémon franchise.",0.0,kanto
pikipek,731.0,./gifs/clear/pikipek.gif,./gifs/blacked/pikipek.gif,"Pikipek is the 10th Pokémon in the Alola Pokédex. It is a Normal/Flying type, and is known as the Woodpecker Pokémon.",0.0,alola
piloswine,221.0,./gifs/clear/piloswine.gif,./gifs/blacked/piloswine.gif,"Piloswine is the 196th Pokémon in the Johto Pokédex. It is an Ice/Ground Type, and is known as the Swine Pokémon.",0.0,johto
pincurchin,871.0,./gifs/clear/pincurchin.gif,./gifs/blacked/pincurchin.gif,"Pincurchin is the 353rd Pokémon in the Galar Pokédex. It is an Electric-type, and is known as the Sea Urchin Pokémon.",0.0,
pineco,204.0,./gifs/clear/pineco.gif,./gifs/blacked/pineco.gif,Pineco is a Bug type Pokémon introduced in Generation 2. Its shell protects it from bird Pokémon that peck it by mistake.,0.0,johto
pinsir-mega,,./gifs/clear/pinsir-mega.gif,./gifs/blacked/pinsir-mega.gif,Mega Pinsir is the Mega Evolution of Pinsir which is activated via the use of a Mega Stone.,0.0,mega
pinsir,127.0,./gifs/clear/pinsir.gif,./gifs/blacked/pinsir.gif,"Pinsir is the 127th Pokémon in the Pokédex. It is a Bug type, and is known as the Stag Beetle Pokémon.",0.0,kanto
piplup,393.0,./gifs/clear/piplup.gif,./gifs/blacked/piplup.gif,"Piplup is the seventh Pokémon in the Sinnoh Pokédex. It is a Water Type, and it is known as the Penguin Pokémon.",0.0,
plusle,311.0,./gifs/clear/plusle.gif,./gifs/blacked/plusle.gif,"Plusle is the 80th Pokémon in the Hoenn Pokédex. It is an Electric Type, and it is known as the Cheering Pokémon.",0.0,hoenn
poipole,803.0,./gifs/clear/poipole.gif,./gifs/blacked/poipole.gif,"Poipole , code named UB Adhesive, is the 261st Pokémon in the New Alola Pokédex. It is a Poison type, and is known as the Poison Pin Pokémon. It is classified as an Ultra Beast.",0.0,alola
politoed,186.0,./gifs/clear/politoed.gif,./gifs/blacked/politoed.gif,"Politoed is the 75th Pokémon in the Johto Pokédex. It is a Water-Type, and is known as the Frog Pokémon.",0.0,johto
poliwag,60.0,./gifs/clear/poliwag.gif,./gifs/blacked/poliwag.gif,"Poliwag is the 60th Pokémon in the Pokédex. It is a Water-Type, and is known as the Tadpole Pokémon.",0.0,kanto
poliwhirl,61.0,./gifs/clear/poliwhirl.gif,./gifs/blacked/poliwhirl.gif,"Poliwhirl is the 61st Pokémon in the Pokédex. It is a Water-Type, and is known as the Tadpole Pokémon.",0.0,kanto
poliwrath,62.0,./gifs/clear/poliwrath.gif,./gifs/blacked/poliwrath.gif,"Poliwrath is the 62nd Pokémon in the Pokédex. It is a Water/Fighting-Type, and is known as the Tadpole Pokémon.",0.0,kanto
polteageist,855.0,./gifs/clear/polteageist.gif,./gifs/blacked/polteageist.gif,"Polteageist is the 336th Pokémon in the Galar Pokédex. It is a Ghost-type, and is known as the Black Tea Pokémon.",0.0,
ponyta-galar,,./gifs/clear/ponyta-galar.gif,./gifs/blacked/ponyta-galar.gif,"Galarian Ponyta is the 333rd Pokémon in the Galar Pokédex. It is a Psychic-Type, and is known as the Unique Horn Pokémon. It is a regional variant of Ponyta, native to the Galar region.",0.0,galar
ponyta,77.0,./gifs/clear/ponyta.gif,./gifs/blacked/ponyta.gif,"Ponyta is the 77th Pokémon in the Pokédex. It is a Fire-Type, and is known as the Fire Horse Pokémon.",0.0,kanto
poochyena,261.0,./gifs/clear/poochyena.gif,./gifs/blacked/poochyena.gif,"Poochyena is the tenth Pokémon in the Hoenn Pokédex. It is a Dark Type, and is known as the Bite Pokémon.",0.0,hoenn
popplio,728.0,./gifs/clear/popplio.gif,./gifs/blacked/popplio.gif,"Popplio is the 7th Pokémon in the Alola Pokédex, and is one of the Starter Pokémon of the Alola region. It is a Water type, and is known as the Sea Lion Pokémon.",0.0,alola
porygon,137.0,./gifs/clear/porygon.gif,./gifs/blacked/porygon.gif,"Porygon is the 137th Pokémon in the Pokédex. It is a Normal Type, and it is known as the Virtual Pokémon.",0.0,kanto
porygon2,233.0,./gifs/clear/porygon2.gif,./gifs/blacked/porygon2.gif,"Porygon2 is the 216th Pokémon in the Johto Pokédex. It is a Normal-Type, and is known as the Virtual Pokémon.",0.0,johto
primarina,730.0,./gifs/clear/primarina.gif,./gifs/blacked/primarina.gif,"Primarina is the 9th Pokémon in the Alola Pokédex. It is a Water/Fairy type, and is known as the Soloist Pokémon.",0.0,alola
primeape,57.0,./gifs/clear/primeape.gif,./gifs/blacked/primeape.gif,"Primeape is the 57th Pokémon in the Pokédex. It is a Fighting-Type, and is known as the Pig Monkey Pokémon.",0.0,kanto
prinplup,394.0,./gifs/clear/prinplup.gif,./gifs/blacked/prinplup.gif,"Prinplup is the eighth Pokémon in the Sinnoh Pokédex. It is a Water Type, and it is known as the Penguin Pokémon.",0.0,
probopass,476.0,./gifs/clear/probopass.gif,./gifs/blacked/probopass.gif,"Probopass is the 156th Pokémon in the Sinnoh Pokédex. It is a Rock/Steel Type, and it is known as the Compass Pokémon.",0.0,
psyduck,54.0,./gifs/clear/psyduck.gif,./gifs/blacked/psyduck.gif,"Psyduck is the 54th Pokémon in the Pokédex. It is a Water Type, and it is known as the Duck Pokémon.",0.0,kanto
pumpkaboo,710.0,./gifs/clear/pumpkaboo.gif,./gifs/blacked/pumpkaboo.gif,"Pumpkaboo is the 63rd Pokémon in the Kalos Mountain Pokédex. It is a Ghost/Grass-Type, and is known as the Pumpkin Pokémon.",0.0,kalos
pupitar,247.0,./gifs/clear/pupitar.gif,./gifs/blacked/pupitar.gif,"Pupitar is the 250th Pokémon in the Johto Pokédex. It is a Rock/Ground-Type, and is known as the Hard Shell Pokémon.",0.0,johto
purrloin,509.0,./gifs/clear/purrloin.gif,./gifs/blacked/purrloin.gif,"Purrloin is the 15th Pokémon in the Unova Pokédex. It is a Dark Type, and it is known as the Devious Pokémon.",0.0,unova
purugly,432.0,./gifs/clear/purugly.gif,./gifs/blacked/purugly.gif,"Purugly is the 77th Pokémon in the Sinnoh Pokédex. It is a Normal-Type, and is known as the Tiger Cat Pokémon.",0.0,
pyroar,668.0,./gifs/clear/pyroar.gif,./gifs/blacked/pyroar.gif,"Pyroar is the 58th Pokémon in the Kalos Central Pokédex. It is a Fire/Normal-Type, and is known as the Royal Pokémon.",0.0,kalos
pyukumuku,771.0,./gifs/clear/pyukumuku.gif,./gifs/blacked/pyukumuku.gif,"Pyukumuku is the 200th Pokémon in the Alola Pokédex. It is a Water type, and is known as the Sea Cucumber Pokémon.",0.0,alola
quagsire,195.0,./gifs/clear/quagsire.gif,./gifs/blacked/quagsire.gif,Quagsire is the original Ground and Water type Pokémon that was first introduced in Generation II. It is the 195th Pokemon in the Pokédex.,0.0,johto
quilava,156.0,./gifs/clear/quilava.gif,./gifs/blacked/quilava.gif,"Quilava, the Volcano Pokémon, is the second stage in the evolutionary chain of the Generation II Fire type starter, Cyndaquil. It is the fifth Pokémon in the Johto Pokédex.",0.0,johto
quilladin,651.0,./gifs/clear/quilladin.gif,./gifs/blacked/quilladin.gif,Quilladin is the second Pokémon in the Kalos Central Pokédex. It is a Grass-Type and is known as the Shelled Armor Pokémon.,0.0,kalos
qwilfish,211.0,./gifs/clear/qwilfish.gif,./gifs/blacked/qwilfish.gif,Quilfish is a Water and Poison type Pokémon introduced in Generation II. It does not have any evolutionary chain.,0.0,johto
raboot,814.0,./gifs/clear/raboot.gif,./gifs/blacked/raboot.gif,"Raboot is the 5th Pokémon in the Galar Pokédex. It is a Fire-type, and is known as the Rabbit Pokémon.",0.0,
raichu-alola,,./gifs/clear/raichu-alola.gif,./gifs/blacked/raichu-alola.gif,"Galarian Ponyta is the 333rd Pokémon in the Galar Pokédex. It is a Psychic-Type, and is known as the Unique Horn Pokémon. It is a regional variant of Ponyta, native to the Galar region.",0.0,alola
raichu,26.0,./gifs/clear/raichu.gif,./gifs/blacked/raichu.gif,"Raichu is the 26th Pokémon in the Pokédex. It is an Electric Type, and it is known as the Mouse Pokémon.",0.0,kanto
raikou,243.0,./gifs/clear/raikou.gif,./gifs/blacked/raikou.gif,"Raikou is one of the three Legendary Beasts, along with Suicune and Entei. It made its debut in Pokemon Gold and Silver. According to in-game legend, Raikou and its fellow Beasts were re-incarnated by Ho-oh after a Jolteon, Vaporeon and Flareon died in a fire in the Burnt Tower in Ecruteak City. Other in-game myths claim that it was born when lightning struck the ground. It is said that it can fire lightning bolts from the raincloud on its back.",0.0,johto
ralts,280.0,./gifs/clear/ralts.gif,./gifs/blacked/ralts.gif,"Ralts is the 29th Pokémon in the Hoenn Pokédex. It is a Psychic Type, and it is known as the Feeling Pokémon.",0.0,hoenn
rampardos,409.0,./gifs/clear/rampardos.gif,./gifs/blacked/rampardos.gif,"Rampardos is the 37th Pokémon in the Sinnoh Pokédex. It is a Rock-Type, and it is known as the Head Butt Pokémon.",0.0,
rapidash-galar,,./gifs/clear/rapidash-galar.gif,./gifs/blacked/rapidash-galar.gif,"Galarian Rapidash is the 334th Pokémon in the Galar Pokédex. It is a Psychic and Fairy-Type, and is known as the Unique Horn Pokémon. It is a regional variant of Rapidash, native to the Galar region.",0.0,galar
rapidash,78.0,./gifs/clear/rapidash.gif,./gifs/blacked/rapidash.gif,"Rapidash is the 78th Pokémon in the Pokédex. It is a Fire-Type, and it is know as the Fire Horse Pokémon.",0.0,kanto
raticate-alola,,./gifs/clear/raticate-alola.gif,./gifs/blacked/raticate-alola.gif,"Alolan Raticate is the 16th Pokémon in the Alola Pokédex. It is a Dark/Normal type, and is known as the Mouse Pokémon. It is a regional variant of Raticate, native to the Alola region.",0.0,alola
raticate,20.0,./gifs/clear/raticate.gif,./gifs/blacked/raticate.gif,"Raticate is the 20th Pokémon in the Pokédex. It is a Normal Type, and is known as the Mouse Pokémon.",0.0,kanto
rattata-alola,,./gifs/clear/rattata-alola.gif,./gifs/blacked/rattata-alola.gif,"Alolan Rattata is the 15th Pokémon in the Alola Pokédex. It is a Dark/Normal type, and is known as the Mouse Pokémon. It is a regional variant of Rattata, native to the Alola region.",0.0,alola
rattata,19.0,./gifs/clear/rattata.gif,./gifs/blacked/rattata.gif,"Rattata is the 19th Pokémon in the Pokédex. It is a Normal type, and is known as the Mouse Pokémon.",0.0,kanto
rayquaza-mega,,./gifs/clear/rayquaza-mega.gif,./gifs/blacked/rayquaza-mega.gif,"Mega Rayquaza is a Dragon/Flying Type, and the Mega Evolution form of Rayquaza. The reasoning that it is a Mega Evolution and not a Primal Reversion will be revealed during the story of the 3DS games Omega Ruby and Alpha Sapphire.",0.0,mega
rayquaza,384.0,./gifs/clear/rayquaza.gif,./gifs/blacked/rayquaza.gif,"Rayquaza is the 200th Pokémon in the Hoenn Pokédex. It is a Dragon/Flying Type, and it is known as the Sky High Pokémon.",0.0,hoenn
regice,378.0,./gifs/clear/regice.gif,./gifs/blacked/regice.gif,"Regice is the 194th Pokémon in the Hoenn Pokédex. It is an Ice Type, and it is known as the Iceberg Pokémon.",0.0,hoenn
regigigas,486.0,./gifs/clear/regigigas.gif,./gifs/blacked/regigigas.gif,"Regigigas is the 486th Pokémon in the Pokédex. It is a Normal-Type, and is known as the Colossal Pokémon.",0.0,
regirock,377.0,./gifs/clear/regirock.gif,./gifs/blacked/regirock.gif,"Regirock is the 193rd Pokémon in the Hoenn Pokédex. It is a Rock Type, and it is known as the Rock Peak Pokémon. It was created by Regigigas.",0.0,hoenn
registeel,379.0,./gifs/clear/registeel.gif,./gifs/blacked/registeel.gif,"Registeel is the 195th Pokémon in the Hoenn Pokédex. It is a Steel Type, and it is known as the Iron Pokémon.",0.0,hoenn
relicanth,369.0,./gifs/clear/relicanth.gif,./gifs/blacked/relicanth.gif,"Relicanth is the 179th Pokémon in the Hoenn Pokédex. It is a Water/Rock type, and is known as the Longevity Pokémon.",0.0,hoenn
remoraid,223.0,./gifs/clear/remoraid.gif,./gifs/blacked/remoraid.gif,Remoraid is a water-type pokémon that first appeared in Generation II. It evolves into Octillery at level 25.,0.0,johto
reshiram,643.0,./gifs/clear/reshiram.gif,./gifs/blacked/reshiram.gif,"Reshiram is 149th Pokémon in the Unova Pokédex. It is a Dragon/Fire type, and is known as the Vast White Pokémon.",0.0,unova
reuniclus,579.0,./gifs/clear/reuniclus.gif,./gifs/blacked/reuniclus.gif,"Reuniclus is the 85th Pokémon in the Unova Pokédex. It is a Psychic-Type, and it is known as the Multiplying Pokémon.",0.0,unova
rhydon,112.0,./gifs/clear/rhydon.gif,./gifs/blacked/rhydon.gif,Rhydon is the 112th Pokémon in the Pokédex. It is a Ground/Rock-Type and is known as the Drill Pokémon.,0.0,kanto
rhyhorn,111.0,./gifs/clear/rhyhorn.gif,./gifs/blacked/rhyhorn.gif,"Rhyhorn is the 111th Pokémon in the Pokédex. It is a Ground/Rock Type, and it is known as the Spikes Pokémon.",0.0,kanto
rhyperior,464.0,./gifs/clear/rhyperior.gif,./gifs/blacked/rhyperior.gif,"Rhyperior is the 188th Pokémon in the Sinnoh Pokédex. It is a Ground/Rock-Type, and is known as the Drill Pokémon.",0.0,
ribombee,743.0,./gifs/clear/ribombee.gif,./gifs/blacked/ribombee.gif,"Ribombee is the 84th Pokémon in the Alola Pokédex. It is a Bug/Fairy type, and is known as the Bee Fly Pokémon.",0.0,alola
rillaboom-gigantamax,,./gifs/clear/rillaboom-gigantamax.gif,./gifs/blacked/rillaboom-gigantamax.gif,Gigantamax energy has caused Rillaboom's stump to grow into a drum set that resembles a forest.,0.0,gmax
rillaboom,812.0,./gifs/clear/rillaboom.gif,./gifs/blacked/rillaboom.gif,"Rillaboom is the 3rd Pokémon in the Galar Pokédex. It is a Grass-type, and is known as the Drummer Pokémon.",0.0,
riolu,447.0,./gifs/clear/riolu.gif,./gifs/blacked/riolu.gif,"Riolu is the 115th Pokémon in the Sinnoh Pokédex. It is a Fighting-Type, and it is known as the Emanation Pokémon.",0.0,
rockruff,744.0,./gifs/clear/rockruff.gif,./gifs/blacked/rockruff.gif,"Rockruff is the 103rd Pokémon in the Alola Pokédex. It is a Rock type, and is known as the Puppy Pokémon.",0.0,alola
roggenrola,524.0,./gifs/clear/roggenrola.gif,./gifs/blacked/roggenrola.gif,"Roggenrola is the 30th Pokémon in the Unova Pokédex. It is a Rock type, and it is known as the Mantle Pokémon.",0.0,unova
rolycoly,837.0,./gifs/clear/rolycoly.gif,./gifs/blacked/rolycoly.gif,"Rolycoly is the 161st Pokémon in the Galar Pokédex. It is a Rock-type, and is known as the Coal Pokémon.",0.0,
rookidee,821.0,./gifs/clear/rookidee.gif,./gifs/blacked/rookidee.gif,"Rookidee is the 21st Pokémon in the Galar Pokédex. It is a Flying-type, and is known as the Tiny Bird Pokémon.",0.0,
roselia,315.0,./gifs/clear/roselia.gif,./gifs/blacked/roselia.gif,"Roselia is the 94th Pokémon in the Hoenn Pokédex. It is a Grass/Poison Type, and is known as the Thorn Pokémon.",0.0,hoenn
roserade,407.0,./gifs/clear/roserade.gif,./gifs/blacked/roserade.gif,"Roserade is the 27th Pokémon in the Sinnoh Pokédex. It is a Grass/Poison Type, and is known as the Bouquet Pokémon.",0.0,
rotom,479.0,./gifs/clear/rotom.gif,./gifs/blacked/rotom.gif,"Rotom is the 152nd Pokémon in the Sinnoh Pokédex. It is an Electric/Ghost-Type, and is known as the Plasma Pokémon.",0.0,
